,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
8404,21-155824,Ville de Mamoudzou (976),20000883700011,,Le Maire Monsieur Ambdilwahedou SOUMAILA,FRY50,Boulevard Halidi Sélémani - BP 01,97600,Mamoudzou,,(+33) 2-69-66-50-10,,(+33) 2-69-63-91-34,commande-publique@mamoudzou.yt,http://www.mamoudzou.yt/vie-municipale/marches-publics,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
8405,21-155825,Métropole Nice Côte d'Azur,None,,,FRL03,"Direction des Contrats Publics Service des Marchés Publics 45 rue Gioffredo,",06364,Nice cedex 4,,(+33) 4-97-13-20-00,,,dao@nicecotedazur.org,http://www.e-marches06.fr,http://www.e-marches06.fr,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
8406,21-155826,CommunAupole de Lens-Liévin,None,,,FR,21 rue Marcel Sembat - B.P. 65,62302,Lens,,,,,mcp@agglo-lenslievin.fr,http://www.agglo-lenslievin.fr,http://www.achatpublic.com,,,,,False,True,,False,True
8407,21-155827,Ports Normands Associés,None,"M. MANTELET Emmanuel, Responsable marchés publics",,,"3, rue René Cassin",14280,Saint-contest,,02-31-53-34-61,,,contact@portsdenormandie.fr,,https://portsdenormandie.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8408,21-155828,Ville de Clichy-La-Garenne,None,,Direction de la commande publique,FR105,80 boulevard Jean Jaurès,92110,Clichy-la-garenne,,(+33) 1-41-40-91-51,,,marches.publics@ville-clichy.fr,http://www.ville-clichy.fr,https://marches.maximilien.fr/?page=Frame.ConsultationsOrganisme&amp;org=d7m,,,,,False,False,,False,False
8409,21-155829,Ville de M'Tsamboro,None, Le Maire Laithidine BEN SAID,,,"170, avenue de la mairieBP115",97630,M'Tsamboro,,(+33) 2-69-62-19-50,,,babadi.ahmed@mairie-mtsamboro.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
8410,21-155830,Conseil Departementa des Bouches-du R,22130001500247,,DGA AG- Direction de l'Achat Public- Service Achats Marchés Moyens Généraux,FRL04,Hôtel du Département 52 avenue Saint Just,13256,Marseille cedex 20,,(+33) 4-13-31-32-06,,,contact.sammg@departement13.fr,https://marches.departement13.fr,https://marches.departement13.fr,,,,,False,True,,False,True
8411,21-155831,CHATEAUROUX METROPOLE,24360032700015,,Direction de la commande publique,FRB03,Hôtel de ville - Place de la république - CS 80509,36012,Châteauroux,,(+33) 2-54-08-35-91,,(+33) 2-54-08-33-18,marches-publics@chateauroux-metropole.fr,http://www.chateauroux-metropole.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
8412,21-155835,SGAMI Est DAGF BCP,None,Mme la Préfète,,,ESPACE RIBERPRAYRUE BELLE ISLE BP 51064,57036,Metz,,,,,,,,,,,,False,False,,False,False
8413,21-155836,I.F.C.E.,None,,,FR,Terrefort - BP 207,None,Saumur,,,,,achats@ifce.fr,http://www.ifce,,,,,,False,True,,False,True
8414,21-155841,Cté Cnes du Pays de Fayence,None,Marchés Publics,,,Mas de Tassy1849 RD19,83440,Tourrettes,,04-94-76-02-03,,,,https://www.cc-paysdefayence.fr/,https://www.marches-securises.fr/,,,,,False,False,,False,False
8415,21-155842,SYND MIXTE DEP OISE TRPT TRAITEMENT DE,None,marchespublics@smdoise.fr,,,CS 30316,60203,Compiègne cedex,,03-44-38-29-00,60203,,marchespublics@smdoise.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
8416,21-155843,REGION BOURGOGNE FRANCHE COMTE,None,Murielle ANDRE,,,4 square Castan - CS 51857,25031,Besancon cedex,,03-80-44-40-09,,,murielle.andre@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,http://marches.ternum-bfc.fr,,,,,False,False,,False,False
8417,21-155844,IGESA,None,,,FR,,20293,Bastia,,,,,marchespublics@igesa.fr,http://www.igesa.fr,,,,,,False,True,,False,True
8418,21-155846,MISSION LOCALE DE PARIS,None,Elise Delaugère,,,34 Quai de la Loire,75019,Paris,,01-75-43-60-35,75019,,e.delaugere@missionlocaledeparis.fr,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_Hmqe45iOZZ,,,,,,False,False,,False,False
8419,21-155849,Ville de M'Tsamboro,None, Monsieur le Maire Laithidine BEN SAID,,,"170, avenue de la mairieBP115",97630,M'Tsamboro,,(+33) 2-69-62-19-50,,,babadi.ahmed@mairie-mtsamboro.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
8420,21-155851,Ville de Vierzon,None,,,FRB01,Place de l'Hôtel de Ville - BP 337,18103,Vierzon cedex,,,,,mathis.pioche@ville-vierzon.fr,http://www.ville-vierzon.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,True,False,,False,True
8421,21-155852,SDIS 19,None,M. Le Président du conseil d'administration,,,Avenue Evariste Galois - ZI Tulle-Est BP 107,19003,Tulle cedex,,05-55-29-64-00,,05-55-29-64-01,sdis.marches@sdis19.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
8422,21-155855,C.H. Jacques Coeur de Bourges,None,"Mme CORNILLAULT Agnès, Directrice",,,"145, avenue François Mitterrand",18020,BOURGES cedex,,,,,cellule-marches.ght18@ch-bourges.fr,http://www.ch-bourges.fr,http://www.klekoon.com,,,,,False,False,,False,False
8423,21-155856,SMEAM Mayotte,None," Monsieur Le Président du SMEAM, Ahamada FAHARDINE",,,BP 289 - ZI Kawéni,97600,Mamoudzou,,(+33) 2-69-62-11-11,,,soifiat-binti.bamcolo@smeam.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
8424,21-155857,ESID IDF,None,"M. LOURI Helene, ESID IDF",,,Base des Loges - 8 avenue du president Kennedy - BP 40202,78102,Saint germain en laye cedex,,01-39-21-27-29,,01-39-21-28-30,,,,,,,,False,False,,False,False
8425,21-155858,Eurométropole de Strasbourg,None, Madame la Présidente de l'Eurométropole de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-50-00,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
8426,21-155859,MINARM/DGA/DO/S2A,FR 150 000 271 00034,,,,Ministère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats Sud-Ouest,33164,La teste cedex,,(+33) 5-57-15-42-06,,,dga-do-s2a.sud-ouest.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
8427,21-155860,Conseil Départemental Haute-Vienne,None,,,FRI23,11 rue François Chénieux,87000,LIMOGES,,,,,marches-demat@haute-vienne.fr,http://www.haute-vienne.fr,http://cg87.e-marchespublics.com,,http://cg87.e-marchespublics.com,http://cg87.e-marchespublics.com,,False,True,,False,True
8428,21-155861,METROPOLE D AIX MARSEILLE PROVENCE,None,,,FRL04,58 bd Charles Livon,13007,Marseille,,,,,ld-direction-marches.paysdaix@ampmetropole.fr,http://www.ampmetropole.fr,http://marchespublics.ampmetropole.fr,,https://marchespublics.ampmetropole.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=505615&orgAcronyme=t5y,http://marchespublics.ampmetropole.fr,http://marchespublics.ampmetropole.fr,False,True,,False,True
8429,21-155863,REGION OCCITANIE,20005379100014,,,FRJ23,22 boulevard du Maréchal Juin,31406,Toulouse,,,,,marches.publics@laregion.fr,http://www.laregion.fr,https://marchespublics.laregion.fr,,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,False,True,,False,True
8430,21-155864,Le Grésivaudan,20001816600245,,,FRK24,390 rue Henri Fabre,38926,Crolles,,(+33) 4-76-08-04-57,,(+33) 4-76-08-85-61,zamira@le-gresivaudan.fr,http://www.le-gresivaudan.fr,http://www.le-gresivaudan.fr,,http://www.le-gresivaudan.fr,http://www.le-gresivaudan.fr,,False,True,,False,True
8431,21-155865,SEPD,None," PUISSESSEAU Jean Marc, PDG",,,24 boulevard des Alliés,62100,Calais,,03-21-99-62-58,,,marie.sumera@portboulognecalais.fr,https://www.portboulognecalais.fr,https://agysoft.marches-publics.info,,,,,False,False,,False,False
8432,21-155866,Rennes Métropole,None,"Mme APPERE Nathalie, Présidente",,,"4, avenue Henri Fréville, CS 93111",35031,RENNES,,,,,correspondre@aws-france.com,http://www.rennes-metropole.fr/,https://www.megalis.bretagne.bzh,,,,,False,False,,False,False
8433,21-155868,CNFPT,18001404502245,,,FR101,"80 rue de Reuilly, Cs 41232",75578,Paris,,(+33) 1-55-27-44-00,,,commande.publique@cnfpt.fr,http://www.cnfpt.fr,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
8434,21-155869,Mairie de Saint-Paul,21974015600019,,,FRY4,"Place du Général de Gaulle, Cs 51015",97864,Saint-Paul,,,,,marches.publics@mairie-saintpaul.fr,http://www.mairie-saintpaul.re,http://www.marches-publics.info,,,,,False,True,,False,True
8435,21-155871,COMMUNE DE SAINT LO,None,"Mme LEJEUNE Emmanuelle, Maire",,,Place du Général de Gaulle,50010,Saint-Lô,,02-14-29-00-37,,,service.marches@saint-lo-agglo.fr,http://www.saint-lo.fr,,,,,,False,False,,False,False
8436,21-155873,C.C.A.S. de la Ville de Besançon,None,Mme la Vice Présidente,,,"9, rue Pablo Picasso",25000,Besançon,,,,,,,https://www.marches.grandbesancon.fr,,,,,False,False,,False,False
8437,21-155874,ETS ENST SUP CONSULAIRE HTES ETUDES CO,None," PONSONNET Eric, Directeur Général Adjoint",,,8 AV DE LA PTE CHAMPERRET,75017,PARIS,,,,,correspondre@aws-france.com,http://www.hec.edu,https://www.hec.edu/fr/appels-d-offres,,,,,False,False,,False,False
8438,21-155875,DIR REG DE L ENVIR DE AMENAGEMENT LOGT,None,,,FRD,Cité Administrative 2 rue Saint-Sever,76032,Rouen cédex,,(+33) 2-35-58-55-58,,(+33) 2-35-58-55-32,smi.dreal-normandie@developpement-durable.gouv.fr,http://www.normandie.developpement-durable.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=843034&orgAcronyme=d4t,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
8439,21-155876,Conseil Général de la Loire,22420001400013,,,FRK25,"Hôtel du département, 2 rue Charles de Gaulle",42022,Saint-Etienne,,,,,retraitmarche@cg42.fr,http://www.loire.fr,http://www.loire.fr/e-marchespublics,,,,,False,True,,False,True
8440,21-155878,SEM 47,None,"M. Rémi Pairaud, Chargé d'opérations",,,6 bis bd scaliger,47000,Agen,,,,,,http://demat-ampa.fr,,,,,,False,False,,False,False
8441,21-155879,DRSID Lyon,None,,,FRJ23,BP 97423,69347,Lyon cedex 07,,(+33) 4-37-27-23-49,,(+33) 4-37-27-35-15,hedi.gorini@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=850572&orgAcronyme=g7h,https://www.marches-publics.gouv.fr,,False,True,,False,True
8442,21-155881,MDPA,None,,,FRF1,AVENUE JOSEPH ELSE,68310,WITTELSHEIM,,(+33) 6-72-15-78-92,,,contact@achats-economiz.com,https://www.e-marchespublics.com/,https://www.e-marchespublics.com/,,https://www.e-marchespublics.com/,https://www.e-marchespublics.com/,,False,True,,False,True
8443,21-155882,SHOM,None,,,FRH02,13 rue du Chatellier,29228,Brest cedex 2,,(+33) -02-56-31-23-78,,,sg-ach-all@shom.fr,https://www.shom.fr,https://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=803133&orgAcronyme=g7h,,False,True,,False,True
8444,21-155883,Centre Hospitalier de Laval (53),26530023600014,,,FRG03,33 rue du Haut RocherBP CS 91 525,53015,Laval Cedex,,(+33) 2-43-66-50-16,,(+33) 2-43-68-19-26,cellulemarches.ght53@chlaval.fr,http://www.chlaval.fr,https://www.marches-securises.fr,,,https://www.marches-securises.fr,,False,True,,False,True
8445,21-155884,Smictom de la bruyere,None,"Mme FIEFFE Patricia, Présidente",,,CD 132 A,14680,GOUVIX,,02-31-23-84-63,,,marche.smictom@gmail.com,,https://demat.centraledesmarches.com/7061779,,,,,False,False,,False,False
8446,21-155885,HOPITAUX UNIVERSITAIRES DE STRASBOURG,None,"Mme SCHMITT NIMMLER Rachel, HOPITAUX UNIVERSITAIRES DE STRASBOURG",,,1 place de l'Hôpital BP426,67091,Strasbourg cedex,,03-88-11-60-09,,,bureaudesmarches@ch-epsan.fr,http://www.chru-strasbourg.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
8447,21-155886,SIRCOB,25290136800065,,,FR,8 avenue Kennedy,29270,CARHAIX PLOUGUER,,(+33) 2-98-93-36-59,,(+33) 2-98-93-36-59,accueil@sircob.bzh,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com/7061778,https://demat.centraledesmarches.com/7061778,https://demat.centraledesmarches.com/7061778,,False,True,,False,True
8448,21-155887,cour d'appel de montpellier,None,"M. FERRER Sébastien, COUR D'APPEL de MONTPELLIER",,,Service Administratif Régional 1 Rue foch,34023,Montpellier,,04-34-08-81-55,,,mp.sar.ca-montpellier@justice.fr,,,,,,,False,False,,False,False
8449,21-155888,Groupe CCIR Paris Ile-de-France,None,,,FR1,47-49 Rue de Tocqueville,75017,Paris,,,,,acheteurs@cci-paris-idf.fr,https://www.cci-paris-idf.fr,https://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
8450,21-155889,GRAND PORT FLUVIO-MARITIME DE L'AXE S,89961480400024,,,FRD22,Terre plein de la Barre CS 81413,76067,Le Havre,,(+33) 2-32-74-69-58,,,haropaportlehavremarches@haropaport.com,http://www.haropaports.com/fr/le-havre,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=858925&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=858925&orgAcronyme=d4t,,False,True,,False,True
8451,21-155890,CENTRE HOSPITALIER GENERAL ST QUENTIN,None,"Mme CLEMENTINE DESCHAMPS, RESPONSABLE CELLULE MARCHES PUBLICS",,,1 avenue Michel de l'hospital,02321,Saint-quentin,,03-23-06-73-48,,,c.deschamps@ch-stquentin.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8452,21-155891,CENTRE HOSPITALIER REG UNVT DE TOURS,None,,Direction des Achats et des Approvisionnements - Mme Vanessa FRANCHET (v.franchet@chu-tours.fr),FRB04,2 Bd Tonnellé,37044,Tours cedex 9,,(+33) 2-47-47-83-98,,(+33) 2-47-47-60-81,cellule.marches@chu-tours.fr,http://www.chu-tours.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=863908&orgAcronyme=x7c,http://www.marches-publics.gouv.fr,,False,True,,False,True
8453,21-155892,SYDEME,None,,,FRF33,RUE JACQUES CALLOT 1,57600,MORSBACH,,(+33) 3-87-00-01-01,,,h.martin@sydeme.fr,https://www.sydeme.fr,,,,,,False,True,,False,True
8454,21-155893,SA HLM LES FOYERS,None,"M. Lauwereys Jean-Charles, Responsable Juridique",,,5 rue de Vezin,35000,Rennes,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_D0eBHIZDBE&v=1&selected=0,,,,,,False,False,,False,False
8455,21-155894,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,Direction de la commande publique Bâtiment ' Orange bleu ' 4ème étage 11 boulevard Chancel BP 2205,06606,Antibes cedex,,04-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,,https://e-marches06.fr,,,,,False,False,,False,False
8456,21-155895,COM DE COMMUNES FALAISES DU TALOU,None,,,FRD2,,None,ENVERMEU,,,,,marchespublics@falaisesdutalou.fr,http://www.demat.centraledesmarches.com/7061780,,,http://demat.centraledesmarches.com/7061780,http://demat.centraledesmarches.com/7061780,,False,True,,False,True
8457,21-155896,DOMNIS,None,,Anne RIALLAND,FR1,10 rue martel,75010,Paris,,(+33) 1-44-79-89-89,,,a.rialland@domnis.fr,http://domnis.e-marchespublics.com,http://domnis.e-marchespublics.com,,http://domnis.e-marchespublics.com,http://domnis.e-marchespublics.com,http://domnis.e-marchespublics.com,False,True,,False,True
8458,21-155897,SAEML-TAMM,53856779300020,,Delphine TOUSSAINT,FRF33,10 Rue des Intendants Joba - CS 30009,57063,Metz cedex 2,,(+33) 3-87-31-00-88,,,servicemarche@lemet.fr,https://www.lemet.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
8459,21-155899,Atlantic'eau,None, CHAPELAIS SANDRINE,,,7 chemin du Pressoir Chênaie CS 50513,44105,NANTES CEDEX 4,,02-51-89-03-80,,,marches@atlantic-eau.fr,http://atlanticeau.e-marchespublics.com,http://atlanticeau.e-marchespublics.com,,,,,False,False,,False,False
8460,21-155900,SIRCOB,None,"M. TROADEC Christian, Président",,,"8, Avenue Kennedy",29270,CARHAIX PLOUGUER,,02-98-93-36-59,,02-98-93-36-59,accueil@sircob.bzh,,https://demat.centraledesmarches.com/7061783,,,,,False,False,,False,False
8461,21-155901,COMMUNE DE SADA,None, houssamoudine ABDALLAH,,,Place de l'Hôtel de Ville,97640,Sada - Mayotte,,(+33) 2-69-62-08-08,,(+33) 2-69-62-12-54,abdourahamane.boinahery@mairiedesada.fr,http://www.mairiedesada.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
8462,21-155902,COM D AGGL DE LA PORT DU HAINAUT,None,Aymeric Robin,,,Site minier de Wallers ArenbergRue Michel Rondet - BP59,59135,Wallers,,,,,,http://www.agglo-porteduhainaut.fr,https://marchespublics.agglo-porteduhainaut.fr,,,,,False,False,,False,False
8463,21-155903,SPLA 81,None,,,FRJ27,Domaine d'En Fargou - Côte d'En Fargou,81370,Saint sulpice la pointe,,(+33) 5-63-47-70-83,,,contact@lesportesdutarn.fr,https://www.portesdutarn.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
8464,21-155904,RDT13,None,"M. Sillou Paul, Directeur Général",,,6 Rue Ernest Prados CS 70374,13097,Aix en provence cx 2,,,,,marchespublics@rdt13.fr,http://www.rdt13.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8465,21-155906,Ville de Torcy,21770468300283,,,FR102,Place de l'Appel du 18 juin 1940,77200,Torcy,,(+33) 1-60-37-37-84,,(+33) 1-60-37-37-51,service.marches@mairie-torcy.org,http://www.ville-torcy.fr,http://www.ville-torcy.fr,,http://www.ville-torcy.fr,http://www.ville-torcy.fr,,False,True,,False,True
8466,21-155907,Le Grand Périgueux,None, le Président,,,1 boulevard Lakanal BP 70171,24019,Périgueux,,05-53-35-86-00,,05-53-54-61-56,contact@agglo-perigueux.fr,http://www.grandperigueux.fr,http://www.grandperigueux.fr,,,,,False,False,,False,False
8467,21-155908,Ville de Gap,None, Le Maire,,,CS 50092 BP 92,05007,GAP,,04-92-53-18-04,,04-92-53-26-88,marches.publics@ville-gap.fr,http://www.ville-gap.fr/les-marches-publics,http://www.ville-gap.fr/les-marches-publics,,,,,False,False,,False,False
8468,21-155909,METROPOLE DE LYON,20004697700019,,,FRK26,"20 rue du Lac, Cs 33569",69505,Lyon,,,,,federal-marche@grandlyon.com,http://www.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
8469,21-155910,DEPARTEMENT DU PUY DE DOME,22630001000015,,,FRK14,"24, rue Saint Esprit",63033,Clermont-Ferrand,,(+33) 4-73-42-20-20,,,servicedesmarches@puy-de-dome.fr,http://www.puy-de-dome.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
8470,21-155912,DEPARTEMENT DE LA MOSELLE,22570001200019,,,FRF33,"1 rue du Pont Moreau, Cs 11096",57036,Metz,,(+33) 3-87-21-98-05,,,smp@moselle.fr,http://www.moselle.fr,https://marchespublics.moselle.fr,,https://marchespublics.moselle.fr,https://marchespublics.moselle.fr,,False,True,,False,True
8471,21-155913,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,None,"Mme DUNYACH MARIE, DIRECTRICE",,,BP 90064,09017,FOIX CEDEX,,05-61-03-30-30,,,marion.locatelli@chi-val-ariege.fr,http://www.chi-val-ariege.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
8472,21-155914,MAIRIE DE DREUX,21280134400012,,,FRB02,2 rue de Châteaudun,28103,Dreux,,(+33) 2-37-38-84-12,,,correspondre@aws.fr,https://www.dreux.com/,https://www.marches-publics.info,,,,,False,True,,False,True
8473,21-155915,Pays de Montbéliard Agglomération,20006564700014,,,FRC21,8 avenue des alliés,25208,Montbeliard Cedex,,(+33) 3-81-31-88-88,,,correspondre@aws-france.com,http://www.agglo-montbeliard.fr,http://agysoft.marches-publics.info/,,,,,False,True,,False,True
8474,21-155916,VALENCE-ROMANS DEPLACEMENTS,None,Mme La Presidente,,,"11 Avenue de la Gare , BP 10241 ALIXAN",26958,VALENCE,,04-75-60-26-70,,,marches@valenceromansdeplacements.fr,http://www.vrd-mobilites.fr/,http://www.vrd-mobilites.fr/,,,,,False,False,,False,False
8475,21-155917,DIR INTERREGIONALE SCES PENITENTIAIRES,None,,,FR10,3 avenue de la division leclerc,94260,Fresnes,,,,,listedrsppariscellulemarche@justice.fr,http://www.justice.gouv.fr/,,,,,,False,True,,False,True
8476,21-155918,OFFICE FRANCAIS DE LA BIODIVERSITE,None,,,FR,12 Cours Louis Lumière,94300,Vincennes,,,,,marches.publics@ofb.gouv.fr,https://ofb.gouv.fr/,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
